userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000056121	Fez2	fasciculation and elongation protein zeta 2 (zygin II)	225020	https://www.ncbi.nlm.nih.gov/gene/?term=225020
ENSMUSG00000059363	Fxn	frataxin	14297	https://www.ncbi.nlm.nih.gov/gene/?term=14297
ENSMUSG00000059713	Rcan3	regulator of calcineurin 3	53902	https://www.ncbi.nlm.nih.gov/gene/?term=53902
ENSMUSG00000060261	Gtf2i	general transcription factor II I	14886	https://www.ncbi.nlm.nih.gov/gene/?term=14886
ENSMUSG00000060681	Slc9a6	solute carrier family 9 (sodium/hydrogen exchanger), member 6	236794	https://www.ncbi.nlm.nih.gov/gene/?term=236794
ENSMUSG00000062937	Mtap	methylthioadenosine phosphorylase	66902	https://www.ncbi.nlm.nih.gov/gene/?term=66902
ENSMUSG00000063063	Ctnna2	catenin (cadherin associated protein), alpha 2	12386	https://www.ncbi.nlm.nih.gov/gene/?term=12386
ENSMUSG00000068114	Ccdc134	coiled-coil domain containing 134	76457	https://www.ncbi.nlm.nih.gov/gene/?term=76457
ENSMUSG00000068747	Sort1	sortilin 1	20661	https://www.ncbi.nlm.nih.gov/gene/?term=20661
ENSMUSG00000071650	Ganab	alpha glucosidase 2 alpha neutral subunit	14376	https://www.ncbi.nlm.nih.gov/gene/?term=14376
ENSMUSG00000078591	Hs3st4	heparan sulfate (glucosamine) 3-O-sulfotransferase 4	628779	https://www.ncbi.nlm.nih.gov/gene/?term=628779
ENSMUSG00000078958	Atp6ap1l	ATPase, H+ transporting, lysosomal accessory protein 1-like	435376	https://www.ncbi.nlm.nih.gov/gene/?term=435376
ENSMUSG00000079260	Tmppe	transmembrane protein with metallophosphoesterase domain	100504715	https://www.ncbi.nlm.nih.gov/gene/?term=100504715
ENSMUSG00000081406	LOC105244208	40S ribosomal protein S6	105244208	https://www.ncbi.nlm.nih.gov/gene/?term=105244208
ENSMUSG00000085795	Zfp703	zinc finger protein 703	353310	https://www.ncbi.nlm.nih.gov/gene/?term=353310
ENSMUSG00000090122	Kcne1l	potassium voltage-gated channel, Isk-related family, member 1-like, pseudogene	66240	https://www.ncbi.nlm.nih.gov/gene/?term=66240
ENSMUSG00000096847	Tmem151b	transmembrane protein 151B	210573	https://www.ncbi.nlm.nih.gov/gene/?term=210573
ENSMUSG00000001150	Mcm3ap	minichromosome maintenance complex component 3 associated protein	54387	https://www.ncbi.nlm.nih.gov/gene/?term=54387
ENSMUSG00000001632	Brpf1	bromodomain and PHD finger containing, 1	78783	https://www.ncbi.nlm.nih.gov/gene/?term=78783
ENSMUSG00000001988	Npas1	neuronal PAS domain protein 1	18142	https://www.ncbi.nlm.nih.gov/gene/?term=18142
ENSMUSG00000003752	Itpkc	inositol 1,4,5-trisphosphate 3-kinase C	233011	https://www.ncbi.nlm.nih.gov/gene/?term=233011
ENSMUSG00000004035	Gstm7	glutathione S-transferase, mu 7	68312	https://www.ncbi.nlm.nih.gov/gene/?term=68312
ENSMUSG00000005374	Tbl2	transducin (beta)-like 2	27368	https://www.ncbi.nlm.nih.gov/gene/?term=27368
ENSMUSG00000006522	Itih3	inter-alpha trypsin inhibitor, heavy chain 3	16426	https://www.ncbi.nlm.nih.gov/gene/?term=16426
ENSMUSG00000007891	Ctsd	cathepsin D	13033	https://www.ncbi.nlm.nih.gov/gene/?term=13033
ENSMUSG00000008167	Fbxw9	F-box and WD-40 domain protein 9	68628	https://www.ncbi.nlm.nih.gov/gene/?term=68628
ENSMUSG00000010307	Tmem86a	transmembrane protein 86A	67893	https://www.ncbi.nlm.nih.gov/gene/?term=67893
ENSMUSG00000015869	Prpsap1	phosphoribosyl pyrophosphate synthetase-associated protein 1	67763	https://www.ncbi.nlm.nih.gov/gene/?term=67763
ENSMUSG00000016503	Gtf3a	general transcription factor III A	66596	https://www.ncbi.nlm.nih.gov/gene/?term=66596
ENSMUSG00000017765	Slc12a4	solute carrier family 12, member 4	20498	https://www.ncbi.nlm.nih.gov/gene/?term=20498
ENSMUSG00000017929	B4galt5	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5	56336	https://www.ncbi.nlm.nih.gov/gene/?term=56336
ENSMUSG00000018411	Mapt	microtubule-associated protein tau	17762	https://www.ncbi.nlm.nih.gov/gene/?term=17762
ENSMUSG00000018820	Zfyve27	zinc finger, FYVE domain containing 27	319740	https://www.ncbi.nlm.nih.gov/gene/?term=319740
ENSMUSG00000018861	Fdxr	ferredoxin reductase	14149	https://www.ncbi.nlm.nih.gov/gene/?term=14149
ENSMUSG00000019432	Ddx39b	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B	53817	https://www.ncbi.nlm.nih.gov/gene/?term=53817
ENSMUSG00000020142	Slc1a4	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4	55963	https://www.ncbi.nlm.nih.gov/gene/?term=55963
ENSMUSG00000020156	Mum1	melanoma associated antigen (mutated) 1	68114	https://www.ncbi.nlm.nih.gov/gene/?term=68114
ENSMUSG00000020167	Tcf3	transcription factor 3	21423	https://www.ncbi.nlm.nih.gov/gene/?term=21423
ENSMUSG00000020741	Cluh	clustered mitochondria (cluA/CLU1) homolog	74148	https://www.ncbi.nlm.nih.gov/gene/?term=74148
ENSMUSG00000020829	Slc46a1	solute carrier family 46, member 1	52466	https://www.ncbi.nlm.nih.gov/gene/?term=52466
ENSMUSG00000020926	Adam11	a disintegrin and metallopeptidase domain 11	11488	https://www.ncbi.nlm.nih.gov/gene/?term=11488
ENSMUSG00000021271	Zfp839	zinc finger protein 839	72805	https://www.ncbi.nlm.nih.gov/gene/?term=72805
ENSMUSG00000021820	Camk2g	calcium/calmodulin-dependent protein kinase II gamma	12325	https://www.ncbi.nlm.nih.gov/gene/?term=12325
ENSMUSG00000022456	Sept3	septin 3	24050	https://www.ncbi.nlm.nih.gov/gene/?term=24050
ENSMUSG00000022469	Rapgef3	Rap guanine nucleotide exchange factor (GEF) 3	223864	https://www.ncbi.nlm.nih.gov/gene/?term=223864
ENSMUSG00000022498	Txndc11	thioredoxin domain containing 11	106200	https://www.ncbi.nlm.nih.gov/gene/?term=106200
ENSMUSG00000022546	Gpt	glutamic pyruvic transaminase, soluble	76282	https://www.ncbi.nlm.nih.gov/gene/?term=76282
ENSMUSG00000022554	Hgh1	HGH1 homolog	59053	https://www.ncbi.nlm.nih.gov/gene/?term=59053
ENSMUSG00000023345	Poc1a	POC1 centriolar protein A	70235	https://www.ncbi.nlm.nih.gov/gene/?term=70235
ENSMUSG00000023452	Pisd	phosphatidylserine decarboxylase	320951	https://www.ncbi.nlm.nih.gov/gene/?term=320951
ENSMUSG00000024163	Mapk8ip3	mitogen-activated protein kinase 8 interacting protein 3	30957	https://www.ncbi.nlm.nih.gov/gene/?term=30957
ENSMUSG00000024661	Fth1	ferritin heavy polypeptide 1	14319	https://www.ncbi.nlm.nih.gov/gene/?term=14319
ENSMUSG00000025268	Maged2	melanoma antigen, family D, 2	80884	https://www.ncbi.nlm.nih.gov/gene/?term=80884
ENSMUSG00000025348	Itga7	integrin alpha 7	16404	https://www.ncbi.nlm.nih.gov/gene/?term=16404
ENSMUSG00000025786	Zdhhc3	zinc finger, DHHC domain containing 3	69035	https://www.ncbi.nlm.nih.gov/gene/?term=69035
ENSMUSG00000026842	Abl1	c-abl oncogene 1, non-receptor tyrosine kinase	11350	https://www.ncbi.nlm.nih.gov/gene/?term=11350
ENSMUSG00000028042	Zbtb7b	zinc finger and BTB domain containing 7B	22724	https://www.ncbi.nlm.nih.gov/gene/?term=22724
ENSMUSG00000028636	Ppcs	phosphopantothenoylcysteine synthetase	106564	https://www.ncbi.nlm.nih.gov/gene/?term=106564
ENSMUSG00000028923	Necap2	NECAP endocytosis associated 2	66147	https://www.ncbi.nlm.nih.gov/gene/?term=66147
ENSMUSG00000029512	Ulk1	unc-51 like kinase 1	22241	https://www.ncbi.nlm.nih.gov/gene/?term=22241
ENSMUSG00000029577	Ube3b	ubiquitin protein ligase E3B	117146	https://www.ncbi.nlm.nih.gov/gene/?term=117146
ENSMUSG00000029594	Rbm19	RNA binding motif protein 19	74111	https://www.ncbi.nlm.nih.gov/gene/?term=74111
ENSMUSG00000030533	Unc45a	unc-45 myosin chaperone A	101869	https://www.ncbi.nlm.nih.gov/gene/?term=101869
ENSMUSG00000030630	Fah	fumarylacetoacetate hydrolase	14085	https://www.ncbi.nlm.nih.gov/gene/?term=14085
ENSMUSG00000031828	Klhl36	kelch-like 36	234796	https://www.ncbi.nlm.nih.gov/gene/?term=234796
ENSMUSG00000032077	Bud13	BUD13 homolog	215051	https://www.ncbi.nlm.nih.gov/gene/?term=215051
ENSMUSG00000033467	Crlf2	cytokine receptor-like factor 2	57914	https://www.ncbi.nlm.nih.gov/gene/?term=57914
ENSMUSG00000034064	Poglut1	protein O-glucosyltransferase 1	224143	https://www.ncbi.nlm.nih.gov/gene/?term=224143
ENSMUSG00000034424	Gcsh	glycine cleavage system protein H (aminomethyl carrier)	68133	https://www.ncbi.nlm.nih.gov/gene/?term=68133
ENSMUSG00000034793	G6pc3	glucose 6 phosphatase, catalytic, 3	68401	https://www.ncbi.nlm.nih.gov/gene/?term=68401
ENSMUSG00000037166	Ppp1r14a	protein phosphatase 1, regulatory inhibitor subunit 14A	68458	https://www.ncbi.nlm.nih.gov/gene/?term=68458
ENSMUSG00000037656	Slc20a2	solute carrier family 20, member 2	20516	https://www.ncbi.nlm.nih.gov/gene/?term=20516
ENSMUSG00000038077	Kcna6	potassium voltage-gated channel, shaker-related, subfamily, member 6	16494	https://www.ncbi.nlm.nih.gov/gene/?term=16494
ENSMUSG00000038545	Cul7	cullin 7	66515	https://www.ncbi.nlm.nih.gov/gene/?term=66515
ENSMUSG00000038622	Med30	mediator complex subunit 30	69790	https://www.ncbi.nlm.nih.gov/gene/?term=69790
ENSMUSG00000039199	Zdhhc1	zinc finger, DHHC domain containing 1	70796	https://www.ncbi.nlm.nih.gov/gene/?term=70796
ENSMUSG00000039838	Slc45a1	solute carrier family 45, member 1	242773	https://www.ncbi.nlm.nih.gov/gene/?term=242773
ENSMUSG00000040506	Ambra1	autophagy/beclin 1 regulator 1	228361	https://www.ncbi.nlm.nih.gov/gene/?term=228361
ENSMUSG00000040740	Slc25a34	solute carrier family 25, member 34	384071	https://www.ncbi.nlm.nih.gov/gene/?term=384071
ENSMUSG00000041078	Grid1	glutamate receptor, ionotropic, delta 1	14803	https://www.ncbi.nlm.nih.gov/gene/?term=14803
ENSMUSG00000041654	Slc39a11	solute carrier family 39 (metal ion transporter), member 11	69806	https://www.ncbi.nlm.nih.gov/gene/?term=69806
ENSMUSG00000041889	Shisa4	shisa family member 4	77552	https://www.ncbi.nlm.nih.gov/gene/?term=77552
ENSMUSG00000042589	Cux2	cut-like homeobox 2	13048	https://www.ncbi.nlm.nih.gov/gene/?term=13048
ENSMUSG00000043857	Mgat5b	mannoside acetylglucosaminyltransferase 5, isoenzyme B	268510	https://www.ncbi.nlm.nih.gov/gene/?term=268510
ENSMUSG00000044519	Zfp488	zinc finger protein 488	382867	https://www.ncbi.nlm.nih.gov/gene/?term=382867
ENSMUSG00000045625	Pigz	phosphatidylinositol glycan anchor biosynthesis, class Z	239827	https://www.ncbi.nlm.nih.gov/gene/?term=239827
ENSMUSG00000045994	B3gat1	beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)	76898	https://www.ncbi.nlm.nih.gov/gene/?term=76898
ENSMUSG00000049985	Ankrd55	ankyrin repeat domain 55	77318	https://www.ncbi.nlm.nih.gov/gene/?term=77318
ENSMUSG00000050213	Snip1	Smad nuclear interacting protein 1	76793	https://www.ncbi.nlm.nih.gov/gene/?term=76793
ENSMUSG00000051113	Fam71e1	family with sequence similarity 71, member E1	75538	https://www.ncbi.nlm.nih.gov/gene/?term=75538
ENSMUSG00000053693	Mast1	microtubule associated serine/threonine kinase 1	56527	https://www.ncbi.nlm.nih.gov/gene/?term=56527
ENSMUSG00000054277	Arfgap3	ADP-ribosylation factor GTPase activating protein 3	66251	https://www.ncbi.nlm.nih.gov/gene/?term=66251
ENSMUSG00000055633	Zfp580	zinc finger protein 580	68992	https://www.ncbi.nlm.nih.gov/gene/?term=68992
ENSMUSG00000058239	Usf2	upstream transcription factor 2	22282	https://www.ncbi.nlm.nih.gov/gene/?term=22282
ENSMUSG00000059981	Taok2	TAO kinase 2	381921	https://www.ncbi.nlm.nih.gov/gene/?term=381921
ENSMUSG00000062785	Kcnc3	potassium voltage gated channel, Shaw-related subfamily, member 3	16504	https://www.ncbi.nlm.nih.gov/gene/?term=16504
ENSMUSG00000064215	Ifi27	interferon, alpha-inducible protein 27	52668	https://www.ncbi.nlm.nih.gov/gene/?term=52668
ENSMUSG00000065818	Snord35a	small nucleolar RNA, C/D box 35A	27211	https://www.ncbi.nlm.nih.gov/gene/?term=27211
ENSMUSG00000066357	Wdr6	WD repeat domain 6	83669	https://www.ncbi.nlm.nih.gov/gene/?term=83669
ENSMUSG00000069520	Tmem19	transmembrane protein 19	67226	https://www.ncbi.nlm.nih.gov/gene/?term=67226
ENSMUSG00000074811	Hps6	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3	20170	https://www.ncbi.nlm.nih.gov/gene/?term=20170
ENSMUSG00000090213	Tmem189	transmembrane protein 189	407243	https://www.ncbi.nlm.nih.gov/gene/?term=407243
ENSMUSG00000093803	Ppp2r3d	protein phosphatase 2 (formerly 2A), regulatory subunit B'', delta	19054	https://www.ncbi.nlm.nih.gov/gene/?term=19054
ENSMUSG00000093803	LOC108167320	NA	108167320	https://www.ncbi.nlm.nih.gov/gene/?term=108167320
ENSMUSG00000093803	LOC108167694	NA	108167694	https://www.ncbi.nlm.nih.gov/gene/?term=108167694
ENSMUSG00000102697	Pcdhac2	protocadherin alpha subfamily C, 2	353237	https://www.ncbi.nlm.nih.gov/gene/?term=353237
ENSMUSG00000001786	Fbxo7	F-box protein 7	69754	https://www.ncbi.nlm.nih.gov/gene/?term=69754
ENSMUSG00000002731	Prkra	protein kinase, interferon inducible double stranded RNA dependent activator	23992	https://www.ncbi.nlm.nih.gov/gene/?term=23992
ENSMUSG00000003660	Snrnp200	small nuclear ribonucleoprotein 200 (U5)	320632	https://www.ncbi.nlm.nih.gov/gene/?term=320632
ENSMUSG00000003731	Kpna6	karyopherin (importin) alpha 6	16650	https://www.ncbi.nlm.nih.gov/gene/?term=16650
ENSMUSG00000005683	Cs	citrate synthase	12974	https://www.ncbi.nlm.nih.gov/gene/?term=12974
ENSMUSG00000006763	Saal1	serum amyloid A-like 1	78935	https://www.ncbi.nlm.nih.gov/gene/?term=78935
ENSMUSG00000007415	Gatad1	GATA zinc finger domain containing 1	67210	https://www.ncbi.nlm.nih.gov/gene/?term=67210
ENSMUSG00000013629	Cad	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	69719	https://www.ncbi.nlm.nih.gov/gene/?term=69719
ENSMUSG00000014773	Dll1	delta like canonical Notch ligand 1	13388	https://www.ncbi.nlm.nih.gov/gene/?term=13388
ENSMUSG00000015090	Ptgds	prostaglandin D2 synthase (brain)	19215	https://www.ncbi.nlm.nih.gov/gene/?term=19215
ENSMUSG00000020432	Tcn2	transcobalamin 2	21452	https://www.ncbi.nlm.nih.gov/gene/?term=21452
ENSMUSG00000020627	Klhl29	kelch-like 29	208439	https://www.ncbi.nlm.nih.gov/gene/?term=208439
ENSMUSG00000021091	Serpina3n	serine (or cysteine) peptidase inhibitor, clade A, member 3N	20716	https://www.ncbi.nlm.nih.gov/gene/?term=20716
ENSMUSG00000021594	Srd5a1	steroid 5 alpha-reductase 1	78925	https://www.ncbi.nlm.nih.gov/gene/?term=78925
ENSMUSG00000021809	Nudt13	nudix (nucleoside diphosphate linked moiety X)-type motif 13	67725	https://www.ncbi.nlm.nih.gov/gene/?term=67725
ENSMUSG00000022096	Hr	lysine demethylase and nuclear receptor corepressor	15460	https://www.ncbi.nlm.nih.gov/gene/?term=15460
ENSMUSG00000023026	Dip2b	disco interacting protein 2 homolog B	239667	https://www.ncbi.nlm.nih.gov/gene/?term=239667
ENSMUSG00000023036	Pcdhgc4	protocadherin gamma subfamily C, 4	93707	https://www.ncbi.nlm.nih.gov/gene/?term=93707
ENSMUSG00000023286	Ube2j2	ubiquitin-conjugating enzyme E2J 2	140499	https://www.ncbi.nlm.nih.gov/gene/?term=140499
ENSMUSG00000024246	Thumpd2	THUMP domain containing 2	72167	https://www.ncbi.nlm.nih.gov/gene/?term=72167
ENSMUSG00000024312	Wdr46	WD repeat domain 46	57315	https://www.ncbi.nlm.nih.gov/gene/?term=57315
ENSMUSG00000024350	Dnajc18	DnaJ heat shock protein family (Hsp40) member C18	76594	https://www.ncbi.nlm.nih.gov/gene/?term=76594
ENSMUSG00000024369	Nelfe	negative elongation factor complex member E, Rdbp	27632	https://www.ncbi.nlm.nih.gov/gene/?term=27632
ENSMUSG00000024782	Ak3	adenylate kinase 3	56248	https://www.ncbi.nlm.nih.gov/gene/?term=56248
ENSMUSG00000024798	Htr7	5-hydroxytryptamine (serotonin) receptor 7	15566	https://www.ncbi.nlm.nih.gov/gene/?term=15566
ENSMUSG00000025157	Zdhhc16	zinc finger, DHHC domain containing 16	74168	https://www.ncbi.nlm.nih.gov/gene/?term=74168
ENSMUSG00000025511	Tspan4	tetraspanin 4	64540	https://www.ncbi.nlm.nih.gov/gene/?term=64540
ENSMUSG00000025583	Rptor	regulatory associated protein of MTOR, complex 1	74370	https://www.ncbi.nlm.nih.gov/gene/?term=74370
ENSMUSG00000025736	Jmjd8	jumonji domain containing 8	72106	https://www.ncbi.nlm.nih.gov/gene/?term=72106
ENSMUSG00000025875	Tspan17	tetraspanin 17	74257	https://www.ncbi.nlm.nih.gov/gene/?term=74257
ENSMUSG00000025931	Paqr8	progestin and adipoQ receptor family member VIII	74229	https://www.ncbi.nlm.nih.gov/gene/?term=74229
ENSMUSG00000026170	Cyp27a1	cytochrome P450, family 27, subfamily a, polypeptide 1	104086	https://www.ncbi.nlm.nih.gov/gene/?term=104086
ENSMUSG00000026424	Gpr37l1	G protein-coupled receptor 37-like 1	171469	https://www.ncbi.nlm.nih.gov/gene/?term=171469
ENSMUSG00000026427	Eif2d	eukaryotic translation initiation factor 2D	16865	https://www.ncbi.nlm.nih.gov/gene/?term=16865
ENSMUSG00000026430	Rassf5	Ras association (RalGDS/AF-6) domain family member 5	54354	https://www.ncbi.nlm.nih.gov/gene/?term=54354
ENSMUSG00000027079	Clp1	CLP1, cleavage and polyadenylation factor I subunit	98985	https://www.ncbi.nlm.nih.gov/gene/?term=98985
ENSMUSG00000028089	Chd1l	chromodomain helicase DNA binding protein 1-like	68058	https://www.ncbi.nlm.nih.gov/gene/?term=68058
ENSMUSG00000028179	Cth	cystathionase (cystathionine gamma-lyase)	107869	https://www.ncbi.nlm.nih.gov/gene/?term=107869
ENSMUSG00000028528	Dnajc6	DnaJ heat shock protein family (Hsp40) member C6	72685	https://www.ncbi.nlm.nih.gov/gene/?term=72685
ENSMUSG00000028668	Eloa	elongin A	27224	https://www.ncbi.nlm.nih.gov/gene/?term=27224
ENSMUSG00000028926	Cdk14	cyclin-dependent kinase 14	18647	https://www.ncbi.nlm.nih.gov/gene/?term=18647
ENSMUSG00000028971	Cort	cortistatin	12854	https://www.ncbi.nlm.nih.gov/gene/?term=12854
ENSMUSG00000029136	Rbks	ribokinase	71336	https://www.ncbi.nlm.nih.gov/gene/?term=71336
ENSMUSG00000029394	Cdk2ap1	CDK2 (cyclin-dependent kinase 2)-associated protein 1	13445	https://www.ncbi.nlm.nih.gov/gene/?term=13445
ENSMUSG00000029772	Ahcyl2	S-adenosylhomocysteine hydrolase-like 2	74340	https://www.ncbi.nlm.nih.gov/gene/?term=74340
ENSMUSG00000030082	Sec61a1	Sec61 alpha 1 subunit (S. cerevisiae)	53421	https://www.ncbi.nlm.nih.gov/gene/?term=53421
ENSMUSG00000030525	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	11441	https://www.ncbi.nlm.nih.gov/gene/?term=11441
ENSMUSG00000030770	Parva	parvin, alpha	57342	https://www.ncbi.nlm.nih.gov/gene/?term=57342
ENSMUSG00000030870	Ubfd1	ubiquitin family domain containing 1	28018	https://www.ncbi.nlm.nih.gov/gene/?term=28018
ENSMUSG00000032531	Amotl2	angiomotin-like 2	56332	https://www.ncbi.nlm.nih.gov/gene/?term=56332
ENSMUSG00000032564	Cpne4	copine IV	74020	https://www.ncbi.nlm.nih.gov/gene/?term=74020
ENSMUSG00000032724	Abtb2	ankyrin repeat and BTB (POZ) domain containing 2	99382	https://www.ncbi.nlm.nih.gov/gene/?term=99382
ENSMUSG00000032867	Fbxw8	F-box and WD-40 domain protein 8	231672	https://www.ncbi.nlm.nih.gov/gene/?term=231672
ENSMUSG00000034300	Fam53c	family with sequence similarity 53, member C	66306	https://www.ncbi.nlm.nih.gov/gene/?term=66306
ENSMUSG00000034371	Tkfc	triokinase, FMN cyclase	225913	https://www.ncbi.nlm.nih.gov/gene/?term=225913
ENSMUSG00000034445	Cyb561a3	cytochrome b561 family, member A3	225912	https://www.ncbi.nlm.nih.gov/gene/?term=225912
ENSMUSG00000034825	Nrip3	nuclear receptor interacting protein 3	78593	https://www.ncbi.nlm.nih.gov/gene/?term=78593
ENSMUSG00000034853	Acot11	acyl-CoA thioesterase 11	329910	https://www.ncbi.nlm.nih.gov/gene/?term=329910
ENSMUSG00000034893	Cog3	component of oligomeric golgi complex 3	338337	https://www.ncbi.nlm.nih.gov/gene/?term=338337
ENSMUSG00000035172	Plekhh3	pleckstrin homology domain containing, family H (with MyTH4 domain) member 3	217198	https://www.ncbi.nlm.nih.gov/gene/?term=217198
ENSMUSG00000036570	Fxyd1	FXYD domain-containing ion transport regulator 1	56188	https://www.ncbi.nlm.nih.gov/gene/?term=56188
ENSMUSG00000037095	Lrg1	leucine-rich alpha-2-glycoprotein 1	76905	https://www.ncbi.nlm.nih.gov/gene/?term=76905
ENSMUSG00000037349	Nudt22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	68323	https://www.ncbi.nlm.nih.gov/gene/?term=68323
ENSMUSG00000037625	Cldn11	claudin 11	18417	https://www.ncbi.nlm.nih.gov/gene/?term=18417
ENSMUSG00000037813	D630003M21Rik	RIKEN cDNA D630003M21 gene	228846	https://www.ncbi.nlm.nih.gov/gene/?term=228846
ENSMUSG00000038894	Irs2	insulin receptor substrate 2	384783	https://www.ncbi.nlm.nih.gov/gene/?term=384783
ENSMUSG00000039533	Mmd2	monocyte to macrophage differentiation-associated 2	75104	https://www.ncbi.nlm.nih.gov/gene/?term=75104
ENSMUSG00000039908	Slc26a11	solute carrier family 26, member 11	268512	https://www.ncbi.nlm.nih.gov/gene/?term=268512
ENSMUSG00000040997	Abhd4	abhydrolase domain containing 4	105501	https://www.ncbi.nlm.nih.gov/gene/?term=105501
ENSMUSG00000041319	Thoc6	THO complex 6	386612	https://www.ncbi.nlm.nih.gov/gene/?term=386612
ENSMUSG00000041930	Fam222a	family with sequence similarity 222, member A	433940	https://www.ncbi.nlm.nih.gov/gene/?term=433940
ENSMUSG00000042115	Klhdc8a	kelch domain containing 8A	213417	https://www.ncbi.nlm.nih.gov/gene/?term=213417
ENSMUSG00000042472	Zfp410	zinc finger protein 410	52708	https://www.ncbi.nlm.nih.gov/gene/?term=52708
ENSMUSG00000044005	Gls2	glutaminase 2 (liver, mitochondrial)	216456	https://www.ncbi.nlm.nih.gov/gene/?term=216456
ENSMUSG00000044847	Lsm11	U7 snRNP-specific Sm-like protein LSM11	72290	https://www.ncbi.nlm.nih.gov/gene/?term=72290
ENSMUSG00000045731	Pnoc	prepronociceptin	18155	https://www.ncbi.nlm.nih.gov/gene/?term=18155
ENSMUSG00000046312	AI464131	expressed sequence AI464131	329828	https://www.ncbi.nlm.nih.gov/gene/?term=329828
ENSMUSG00000047992	Fam69c	family with sequence similarity 69, member C	240479	https://www.ncbi.nlm.nih.gov/gene/?term=240479
ENSMUSG00000048546	Tob2	transducer of ERBB2, 2	57259	https://www.ncbi.nlm.nih.gov/gene/?term=57259
ENSMUSG00000048706	Lurap1l	leucine rich adaptor protein 1-like	52829	https://www.ncbi.nlm.nih.gov/gene/?term=52829
ENSMUSG00000049764	Zfp280b	zinc finger protein 280B	64453	https://www.ncbi.nlm.nih.gov/gene/?term=64453
ENSMUSG00000050846	Zfp623	zinc finger protein 623	78834	https://www.ncbi.nlm.nih.gov/gene/?term=78834
ENSMUSG00000051510	Mafg	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)	17134	https://www.ncbi.nlm.nih.gov/gene/?term=17134
ENSMUSG00000053716	Dusp7	dual specificity phosphatase 7	235584	https://www.ncbi.nlm.nih.gov/gene/?term=235584
ENSMUSG00000055538	Zcchc24	zinc finger, CCHC domain containing 24	71918	https://www.ncbi.nlm.nih.gov/gene/?term=71918
ENSMUSG00000059857	Ntng1	netrin G1	80883	https://www.ncbi.nlm.nih.gov/gene/?term=80883
ENSMUSG00000061758	Akr1b10	aldo-keto reductase family 1, member B10 (aldose reductase)	67861	https://www.ncbi.nlm.nih.gov/gene/?term=67861
ENSMUSG00000062372	Otof	otoferlin	83762	https://www.ncbi.nlm.nih.gov/gene/?term=83762
ENSMUSG00000063873	Slc24a3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3	94249	https://www.ncbi.nlm.nih.gov/gene/?term=94249
ENSMUSG00000064307	Lrrc51	leucine rich repeat containing 51	69358	https://www.ncbi.nlm.nih.gov/gene/?term=69358
ENSMUSG00000067199	Frat1	frequently rearranged in advanced T cell lymphomas	14296	https://www.ncbi.nlm.nih.gov/gene/?term=14296
ENSMUSG00000072941	Sod3	superoxide dismutase 3, extracellular	20657	https://www.ncbi.nlm.nih.gov/gene/?term=20657
ENSMUSG00000073481	Marc2	mitochondrial amidoxime reducing component 2	67247	https://www.ncbi.nlm.nih.gov/gene/?term=67247
ENSMUSG00000074582	Arfgef2	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)	99371	https://www.ncbi.nlm.nih.gov/gene/?term=99371
ENSMUSG00000075224	Lrrc55	leucine rich repeat containing 55	241528	https://www.ncbi.nlm.nih.gov/gene/?term=241528
ENSMUSG00000076439	Mog	myelin oligodendrocyte glycoprotein	17441	https://www.ncbi.nlm.nih.gov/gene/?term=17441
ENSMUSG00000087141	Plcxd2	phosphatidylinositol-specific phospholipase C, X domain containing 2	433022	https://www.ncbi.nlm.nih.gov/gene/?term=433022
ENSMUSG00000090137	Uba52	ubiquitin A-52 residue ribosomal protein fusion product 1	22186	https://www.ncbi.nlm.nih.gov/gene/?term=22186
ENSMUSG00000092417	Gpank1	G patch domain and ankyrin repeats 1	81845	https://www.ncbi.nlm.nih.gov/gene/?term=81845
ENSMUSG00000102428	Pcdhga12	protocadherin gamma subfamily A, 12	93724	https://www.ncbi.nlm.nih.gov/gene/?term=93724
ENSMUSG00000000131	Xpo6	exportin 6	74204	https://www.ncbi.nlm.nih.gov/gene/?term=74204
ENSMUSG00000000148	Brat1	BRCA1-associated ATM activator 1	231841	https://www.ncbi.nlm.nih.gov/gene/?term=231841
ENSMUSG00000000149	Gna12	guanine nucleotide binding protein, alpha 12	14673	https://www.ncbi.nlm.nih.gov/gene/?term=14673
ENSMUSG00000000282	Mnt	max binding protein	17428	https://www.ncbi.nlm.nih.gov/gene/?term=17428
ENSMUSG00000000489	Pdgfb	platelet derived growth factor, B polypeptide	18591	https://www.ncbi.nlm.nih.gov/gene/?term=18591
ENSMUSG00000001138	Cnnm3	cyclin M3	94218	https://www.ncbi.nlm.nih.gov/gene/?term=94218
